iter	Logloss
256	0.001185170977
257	0.001185170977
258	0.001185170977
259	0.001185170977
260	0.001185170977
261	0.001185170977
262	0.001185170977
263	0.001185170977
264	0.001185170977
265	0.001185170977
266	0.001185170977
267	0.001185170977
268	0.001185170977
269	0.001185170977
270	0.001185170977
271	0.001185170977
272	0.001185170977
273	0.001185170977
274	0.001185170977
275	0.001185170977
276	0.001185170977
277	0.001185170977
278	0.001185170977
279	0.001185170977
280	0.001185170977
281	0.001185170977
282	0.001185170977
283	0.001185170977
284	0.001185170977
285	0.001185170977
286	0.001185170977
287	0.001185170977
288	0.001185170977
289	0.001185170977
290	0.001185170977
291	0.001185170977
292	0.001185170977
293	0.001185170977
294	0.001185170977
295	0.001185170977
296	0.001185170977
297	0.001185170977
298	0.001185170977
299	0.001185170977
300	0.001185170977
301	0.001185170977
302	0.001185170977
303	0.001185170977
304	0.001185170977
305	0.001185170977
306	0.001185170977
307	0.001185170977
308	0.001185170977
309	0.001185170977
310	0.001185170977
311	0.001185170977
312	0.001185170977
313	0.001185170977
314	0.001185170977
315	0.001185170977
316	0.001185170977
317	0.001185170977
318	0.001185170977
319	0.001185170977
320	0.001185170977
321	0.001185170977
322	0.001185170977
323	0.001185170977
324	0.001185170977
325	0.001185170977
326	0.001185170977
327	0.001185170977
328	0.001185170977
329	0.001185170977
330	0.001185170977
331	0.001185170977
332	0.001185170977
333	0.001185170977
334	0.001185170977
335	0.001185170977
336	0.001185170977
337	0.001185170977
338	0.001185170977
339	0.001185170977
340	0.001185170977
341	0.001185170977
342	0.001185170977
343	0.001185170977
344	0.001185170977
345	0.001185170977
346	0.001185170977
347	0.001185170977
348	0.001185170977
349	0.001185170977
350	0.001185170977
351	0.001185170977
352	0.001185170977
353	0.001185170977
354	0.001185170977
355	0.001185170977
356	0.001185170977
357	0.001185170977
358	0.001185170977
359	0.001185170977
360	0.001185170977
361	0.001185170977
362	0.001185170977
363	0.001185170977
364	0.001185170977
365	0.001185170977
366	0.001185170977
367	0.001185170977
368	0.001185170977
369	0.001185170977
370	0.001185170977
371	0.001185170977
372	0.001185170977
373	0.001185170977
374	0.001185170977
375	0.001185170977
376	0.001185170977
377	0.001185170977
378	0.001185170977
379	0.001185170977
380	0.001185170977
381	0.001185170977
382	0.001185170977
383	0.001185170977
384	0.001185170977
385	0.001185170977
386	0.001185170977
387	0.001185170977
388	0.001185170977
389	0.001185170977
390	0.001185170977
391	0.001185170977
392	0.001185170977
393	0.001185170977
394	0.001185170977
395	0.001185170977
396	0.001185170977
397	0.001185170977
398	0.001185170977
399	0.001185170977
400	0.001185170977
401	0.001185170977
402	0.001185170977
403	0.001185170977
404	0.001185170977
405	0.001185170977
406	0.001185170977
407	0.001185170977
408	0.001185170977
409	0.001185170977
410	0.001185170977
411	0.001185170977
412	0.001185170977
413	0.001185170977
414	0.001185170977
415	0.001185170977
416	0.001185170977
417	0.001185170977
418	0.001185170977
419	0.001185170977
420	0.001185170977
421	0.001185170977
422	0.001185170977
423	0.001185170977
424	0.001185170977
425	0.001185170977
426	0.001185170977
427	0.001185170977
428	0.001185170977
429	0.001185170977
430	0.001185170977
431	0.001185170977
432	0.001185170977
433	0.001185170977
434	0.001185170977
435	0.001185170977
436	0.001185170977
437	0.001185170977
438	0.001185170977
439	0.001185170977
440	0.001185170977
441	0.001185170977
442	0.001185170977
443	0.001185170977
444	0.001185170977
445	0.001185170977
446	0.001185170977
447	0.001185170977
448	0.001185170977
449	0.001185170977
450	0.001185170977
451	0.001185170977
452	0.001185170977
453	0.001185170977
454	0.001185170977
455	0.001185170977
456	0.001185170977
457	0.001185170977
458	0.001185170977
459	0.001185170977
460	0.001185170977
461	0.001185170977
462	0.001185170977
463	0.001185170977
464	0.001185170977
465	0.001185170977
466	0.001185170977
467	0.001185170977
468	0.001185170977
469	0.001185170977
470	0.001185170977
471	0.001185170977
472	0.001185170977
473	0.001185170977
474	0.001185170977
475	0.001185170977
476	0.001185170977
477	0.001185170977
478	0.001185170977
479	0.001185170977
480	0.001185170977
481	0.001185170977
482	0.001185170977
483	0.001185170977
484	0.001185170977
485	0.001185170977
486	0.001185170977
487	0.001185170977
488	0.001185170977
489	0.001185170977
490	0.001185170977
491	0.001185170977
492	0.001185170977
493	0.001185170977
494	0.001185170977
495	0.001185170977
496	0.001185170977
497	0.001185170977
498	0.001185170977
499	0.001185170977
500	0.001185170977
501	0.001185170977
502	0.001185170977
503	0.001185170977
504	0.001185170977
505	0.001185170977
506	0.001185170977
507	0.001185170977
508	0.001185170977
509	0.001185170977
510	0.001185170977
511	0.001185170977
512	0.001185170977
513	0.001185170977
514	0.001185170977
515	0.001185170977
516	0.001185170977
517	0.001185170977
518	0.001185170977
519	0.001185170977
520	0.001185170977
521	0.001185170977
522	0.001185170977
523	0.001185170977
524	0.001185170977
525	0.001185170977
526	0.001185170977
527	0.001185170977
528	0.001185170977
529	0.001185170977
530	0.001185170977
531	0.001185170977
532	0.001185170977
533	0.001185170977
534	0.001185170977
535	0.001185170977
536	0.001185170977
537	0.001185170977
538	0.001185170977
539	0.001185170977
540	0.001185170977
541	0.001185170977
542	0.001185170977
543	0.001185170977
544	0.001185170977
545	0.001185170977
546	0.001185170977
547	0.001185170977
548	0.001185170977
549	0.001185170977
550	0.001185170977
551	0.001185170977
552	0.001185170977
553	0.001185170977
554	0.001185170977
555	0.001185170977
556	0.001185170977
557	0.001185170977
558	0.001185170977
559	0.001185170977
560	0.001185170977
561	0.001185170977
562	0.001185170977
563	0.001185170977
564	0.001185170977
565	0.001185170977
566	0.001185170977
567	0.001185170977
568	0.001185170977
569	0.001185170977
570	0.001185170977
571	0.001185170977
572	0.001185170977
573	0.001185170977
574	0.001185170977
575	0.001185170977
576	0.001185170977
577	0.001185170977
578	0.001185170977
579	0.001185170977
580	0.001185170977
581	0.001185170977
582	0.001185170977
583	0.001185170977
584	0.001185170977
585	0.001185170977
586	0.001185170977
587	0.001185170977
588	0.001185170977
589	0.001185170977
590	0.001185170977
591	0.001185170977
592	0.001185170977
593	0.001185170977
594	0.001185170977
595	0.001185170977
596	0.001185170977
597	0.001185170977
598	0.001185170977
599	0.001185170977
600	0.001185170977
601	0.001185170977
602	0.001185170977
603	0.001185170977
604	0.001185170977
605	0.001185170977
606	0.001185170977
607	0.001185170977
608	0.001185170977
609	0.001185170977
610	0.001185170977
611	0.001185170977
612	0.001185170977
613	0.001185170977
614	0.001185170977
615	0.001185170977
616	0.001185170977
617	0.001185170977
618	0.001185170977
619	0.001185170977
620	0.001185170977
621	0.001185170977
622	0.001185170977
623	0.001185170977
624	0.001185170977
625	0.001185170977
626	0.001185170977
627	0.001185170977
628	0.001185170977
629	0.001185170977
630	0.001185170977
631	0.001185170977
632	0.001185170977
633	0.001185170977
634	0.001185170977
635	0.001185170977
636	0.001185170977
637	0.001185170977
638	0.001185170977
639	0.001185170977
640	0.001185170977
641	0.001185170977
642	0.001185170977
643	0.001185170977
644	0.001185170977
645	0.001185170977
646	0.001185170977
647	0.001185170977
648	0.001185170977
649	0.001185170977
650	0.001185170977
651	0.001185170977
652	0.001185170977
653	0.001185170977
654	0.001185170977
655	0.001185170977
656	0.001185170977
657	0.001185170977
658	0.001185170977
659	0.001185170977
660	0.001185170977
661	0.001185170977
662	0.001185170977
663	0.001185170977
664	0.001185170977
665	0.001185170977
666	0.001185170977
667	0.001185170977
668	0.001185170977
669	0.001185170977
670	0.001185170977
671	0.001185170977
672	0.001185170977
673	0.001185170977
674	0.001185170977
675	0.001185170977
676	0.001185170977
677	0.001185170977
678	0.001185170977
679	0.001185170977
680	0.001185170977
681	0.001185170977
682	0.001185170977
683	0.001185170977
684	0.001185170977
685	0.001185170977
686	0.001185170977
687	0.001185170977
688	0.001185170977
689	0.001185170977
690	0.001185170977
691	0.001185170977
692	0.001185170977
693	0.001185170977
694	0.001185170977
695	0.001185170977
696	0.001185170977
697	0.001185170977
698	0.001185170977
699	0.001185170977
700	0.001185170977
701	0.001185170977
702	0.001185170977
703	0.001185170977
704	0.001185170977
705	0.001185170977
706	0.001185170977
707	0.001185170977
708	0.001185170977
709	0.001185170977
710	0.001185170977
711	0.001185170977
712	0.001185170977
713	0.001185170977
714	0.001185170977
715	0.001185170977
716	0.001185170977
717	0.001185170977
718	0.001185170977
719	0.001185170977
720	0.001185170977
721	0.001185170977
722	0.001185170977
723	0.001185170977
724	0.001185170977
725	0.001185170977
726	0.001185170977
727	0.001185170977
728	0.001185170977
729	0.001185170977
730	0.001185170977
731	0.001185170977
732	0.001185170977
733	0.001185170977
734	0.001185170977
735	0.001185170977
736	0.001185170977
737	0.001185170977
738	0.001185170977
739	0.001185170977
740	0.001185170977
741	0.001185170977
742	0.001185170977
743	0.001185170977
744	0.001185170977
745	0.001185170977
746	0.001185170977
747	0.001185170977
748	0.001185170977
749	0.001185170977
750	0.001185170977
751	0.001185170977
752	0.001185170977
753	0.001185170977
754	0.001185170977
755	0.001185170977
756	0.001185170977
757	0.001185170977
758	0.001185170977
759	0.001185170977
760	0.001185170977
761	0.001185170977
762	0.001185170977
763	0.001185170977
764	0.001185170977
765	0.001185170977
766	0.001185170977
767	0.001185170977
768	0.001185170977
769	0.001185170977
770	0.001185170977
771	0.001185170977
772	0.001185170977
773	0.001185170977
774	0.001185170977
775	0.001185170977
776	0.001185170977
777	0.001185170977
778	0.001185170977
